user_id,persona,date,merchant,category,amount,payment_method,is_anomaly_synthetic
36,young_professional,2026-03-17,Walmart,Groceries,10.28,Cash,False
36,young_professional,2026-03-18,Electric Co,Utilities,52.26,Mobile Wallet,False
36,young_professional,2026-03-19,Pizza Hut,Dining,6.39,Credit Card,False
36,young_professional,2026-03-19,Airline Co,Travel,170.4,Debit Card,False
36,young_professional,2026-03-19,Spotify,Entertainment,19.39,Mobile Wallet,False
36,young_professional,2026-03-19,Careem,Transport,13.42,Credit Card,False
36,young_professional,2026-03-20,Carrefour,Groceries,44.3,Cash,False
36,young_professional,2026-03-23,Landlord Transfer,Rent,496.6,Debit Card,False
36,young_professional,2026-03-24,Starbucks,Dining,26.17,Cash,False
36,young_professional,2026-03-25,Hotel Booking,Travel,333.38,Credit Card,False
36,young_professional,2026-03-26,IKEA,Shopping,93.12,Credit Card,False
36,young_professional,2026-03-26,Local Cafe,Dining,17.16,Credit Card,False
36,young_professional,2026-03-26,Landlord Transfer,Rent,349.74,Debit Card,False
36,young_professional,2026-03-27,Walmart,Groceries,51.82,Credit Card,False
36,young_professional,2026-03-28,Careem,Transport,18.03,Credit Card,False
36,young_professional,2026-03-28,Steam,Entertainment,14.66,Credit Card,False
36,young_professional,2026-03-28,Daraz,Shopping,76.25,Mobile Wallet,False
36,young_professional,2026-03-28,Carrefour,Groceries,24.37,Cash,False
36,young_professional,2026-03-30,Daraz,Shopping,59.56,Mobile Wallet,False
36,young_professional,2026-03-31,Fresh Foods,Groceries,27.63,Cash,False
36,young_professional,2026-03-31,IKEA,Shopping,50.49,Credit Card,False
36,young_professional,2026-03-31,Carrefour,Groceries,60.08,Debit Card,False
36,young_professional,2026-04-01,Local Cafe,Dining,1.0,Credit Card,False
36,young_professional,2026-04-03,Cinema,Entertainment,34.19,Cash,False
36,young_professional,2026-04-04,Landlord Transfer,Rent,398.29,Credit Card,False
36,young_professional,2026-04-05,AirBnB,Travel,227.45,Debit Card,False
36,young_professional,2026-04-06,Local Mart,Groceries,35.84,Credit Card,False
36,young_professional,2026-04-06,Water Board,Utilities,34.72,Mobile Wallet,False
36,young_professional,2026-04-07,Zara,Shopping,59.38,Credit Card,False
36,young_professional,2026-04-07,Walmart,Groceries,49.23,Mobile Wallet,False
36,young_professional,2026-04-07,Pizza Hut,Dining,11.49,Cash,False
36,young_professional,2026-04-07,Walmart,Groceries,63.41,Debit Card,False
36,young_professional,2026-04-09,Gas Company,Utilities,55.56,Debit Card,False
36,young_professional,2026-04-09,Zara,Shopping,26.45,Credit Card,False
36,young_professional,2026-04-09,IKEA,Shopping,83.27,Mobile Wallet,False
36,young_professional,2026-04-10,Uber,Transport,12.51,Debit Card,False
36,young_professional,2026-04-10,Local Cafe,Dining,26.01,Mobile Wallet,False
36,young_professional,2026-04-12,Daraz,Shopping,109.63,Debit Card,False
36,young_professional,2026-04-13,Walmart,Groceries,26.84,Credit Card,False
36,young_professional,2026-04-13,Airline Co,Travel,1.0,Credit Card,False
36,young_professional,2026-04-14,Steam,Entertainment,20.63,Debit Card,False
36,young_professional,2026-04-15,Netflix,Entertainment,4.18,Debit Card,False
36,young_professional,2026-04-15,Shell Gas,Transport,53.97,Mobile Wallet,True
36,young_professional,2026-04-15,Landlord Transfer,Rent,383.83,Cash,False
36,young_professional,2026-04-17,Landlord Transfer,Rent,534.93,Mobile Wallet,False
36,young_professional,2026-04-17,Spotify,Entertainment,17.02,Mobile Wallet,False
36,young_professional,2026-04-21,Careem,Transport,1.0,Debit Card,False
36,young_professional,2026-04-21,Uber,Transport,12.37,Debit Card,False
36,young_professional,2026-04-21,Internet ISP,Utilities,47.96,Mobile Wallet,False
36,young_professional,2026-04-22,McDonalds,Dining,9.11,Cash,False
36,young_professional,2026-04-24,Starbucks,Dining,6.77,Mobile Wallet,False
36,young_professional,2026-04-25,McDonalds,Dining,14.87,Mobile Wallet,False
36,young_professional,2026-04-25,Steam,Entertainment,10.25,Mobile Wallet,False
36,young_professional,2026-04-27,McDonalds,Dining,27.8,Mobile Wallet,False
36,young_professional,2026-04-27,Steam,Entertainment,30.81,Credit Card,False
36,young_professional,2026-04-28,Local Cafe,Dining,6.05,Mobile Wallet,False
36,young_professional,2026-04-29,Starbucks,Dining,46.34,Mobile Wallet,False
36,young_professional,2026-04-29,Careem,Transport,11.68,Credit Card,False
36,young_professional,2026-04-30,Pizza Hut,Dining,13.6,Credit Card,False
36,young_professional,2026-04-30,Metro Card,Transport,4.8,Debit Card,False
36,young_professional,2026-04-30,Landlord Transfer,Rent,513.03,Debit Card,False
36,young_professional,2026-04-30,Careem,Transport,4.88,Debit Card,False
36,young_professional,2026-05-01,Local Mart,Groceries,54.95,Cash,False
36,young_professional,2026-05-02,Daraz,Shopping,68.4,Credit Card,False
36,young_professional,2026-05-02,IKEA,Shopping,48.66,Cash,False
36,young_professional,2026-05-03,Walmart,Groceries,1.0,Cash,False
36,young_professional,2026-05-04,Metro Card,Transport,30.06,Credit Card,False
36,young_professional,2026-05-04,Cinema,Entertainment,23.65,Mobile Wallet,False
36,young_professional,2026-05-07,Careem,Transport,12.37,Credit Card,False
36,young_professional,2026-05-08,Spotify,Entertainment,14.65,Credit Card,False
36,young_professional,2026-05-09,Daraz,Shopping,47.73,Cash,False
36,young_professional,2026-05-10,AirBnB,Travel,212.92,Mobile Wallet,False
36,young_professional,2026-05-10,Local Cafe,Dining,19.82,Credit Card,False
36,young_professional,2026-05-10,Landlord Transfer,Rent,614.81,Debit Card,False
36,young_professional,2026-05-10,Metro Card,Transport,23.75,Cash,False
36,young_professional,2026-05-12,Walmart,Groceries,35.44,Debit Card,False
36,young_professional,2026-05-12,Spotify,Entertainment,17.71,Credit Card,False
36,young_professional,2026-05-13,Landlord Transfer,Rent,697.43,Credit Card,False
36,young_professional,2026-05-13,Careem,Transport,24.67,Mobile Wallet,False
36,young_professional,2026-05-14,Hospital,Healthcare,1.0,Cash,False
36,young_professional,2026-05-15,Starbucks,Dining,9.86,Cash,False
36,young_professional,2026-05-15,Shell Gas,Transport,24.34,Credit Card,False
36,young_professional,2026-05-15,Amazon,Shopping,7.13,Cash,False
36,young_professional,2026-05-15,Pizza Hut,Dining,29.29,Mobile Wallet,False
36,young_professional,2026-05-15,AirBnB,Travel,118.08,Mobile Wallet,False
36,young_professional,2026-05-16,Netflix,Entertainment,12.24,Mobile Wallet,False
36,young_professional,2026-05-17,Airline Co,Travel,461.52,Cash,False
36,young_professional,2026-05-20,Daraz,Shopping,77.22,Debit Card,False
36,young_professional,2026-05-20,Fresh Foods,Groceries,37.34,Mobile Wallet,False
36,young_professional,2026-05-20,Fresh Foods,Groceries,59.13,Mobile Wallet,False
36,young_professional,2026-05-21,Starbucks,Dining,1.91,Debit Card,False
36,young_professional,2026-05-21,McDonalds,Dining,9.25,Mobile Wallet,False
36,young_professional,2026-05-22,Zara,Shopping,41.76,Mobile Wallet,False
36,young_professional,2026-05-24,Walmart,Groceries,36.84,Credit Card,False
36,young_professional,2026-05-26,AirBnB,Travel,205.67,Mobile Wallet,False
36,young_professional,2026-05-27,Gas Company,Utilities,17.9,Mobile Wallet,False
36,young_professional,2026-05-27,Landlord Transfer,Rent,416.17,Debit Card,False
36,young_professional,2026-05-27,IKEA,Shopping,32.55,Mobile Wallet,False
36,young_professional,2026-05-28,Starbucks,Dining,20.48,Debit Card,False
36,young_professional,2026-05-28,Pizza Hut,Dining,30.71,Debit Card,False
36,young_professional,2026-05-31,Dental Care,Healthcare,34.13,Credit Card,False
36,young_professional,2026-06-01,Internet ISP,Utilities,67.3,Credit Card,False
36,young_professional,2026-06-02,Metro Card,Transport,1.61,Debit Card,False
36,young_professional,2026-06-04,Carrefour,Groceries,38.97,Cash,False
36,young_professional,2026-06-04,Netflix,Entertainment,18.24,Cash,False
36,young_professional,2026-06-04,Airline Co,Travel,161.52,Cash,False
36,young_professional,2026-06-05,Local Cafe,Dining,2.67,Mobile Wallet,False
36,young_professional,2026-06-07,Zara,Shopping,110.51,Mobile Wallet,False
36,young_professional,2026-06-08,Walmart,Groceries,67.81,Credit Card,False
36,young_professional,2026-06-08,Walmart,Groceries,38.88,Debit Card,False
36,young_professional,2026-06-08,Pizza Hut,Dining,38.92,Debit Card,False
36,young_professional,2026-06-09,AirBnB,Travel,53.65,Cash,False
36,young_professional,2026-06-09,Landlord Transfer,Rent,514.01,Cash,False
36,young_professional,2026-06-09,Hospital,Healthcare,28.41,Debit Card,False
36,young_professional,2026-06-09,IKEA,Shopping,16.6,Mobile Wallet,False
36,young_professional,2026-06-09,Steam,Entertainment,4.75,Debit Card,False
36,young_professional,2026-06-09,Landlord Transfer,Rent,356.11,Cash,False
36,young_professional,2026-06-11,Zara,Shopping,56.05,Debit Card,False
36,young_professional,2026-06-11,Careem,Transport,15.56,Debit Card,False
36,young_professional,2026-06-11,Cinema,Entertainment,4.31,Mobile Wallet,False
36,young_professional,2026-06-12,Landlord Transfer,Rent,574.68,Debit Card,False
36,young_professional,2026-06-14,Netflix,Entertainment,21.27,Cash,False
36,young_professional,2026-06-15,Metro Card,Transport,13.82,Debit Card,False
36,young_professional,2026-06-17,Pizza Hut,Dining,36.23,Credit Card,False
36,young_professional,2026-06-18,Shell Gas,Transport,13.43,Debit Card,False
36,young_professional,2026-06-18,AirBnB,Travel,299.53,Cash,False
36,young_professional,2026-06-19,Metro Card,Transport,14.44,Debit Card,False
36,young_professional,2026-06-19,Local Mart,Groceries,53.18,Mobile Wallet,False
36,young_professional,2026-06-20,Spotify,Entertainment,1.0,Debit Card,False
36,young_professional,2026-06-20,Local Cafe,Dining,26.52,Debit Card,False
36,young_professional,2026-06-20,Landlord Transfer,Rent,588.5,Cash,False
36,young_professional,2026-06-22,Pizza Hut,Dining,20.17,Credit Card,False
36,young_professional,2026-06-26,Careem,Transport,11.01,Credit Card,False
36,young_professional,2026-06-26,Local Cafe,Dining,11.32,Cash,False
36,young_professional,2026-06-27,Pizza Hut,Dining,36.14,Credit Card,False
36,young_professional,2026-06-28,IKEA,Shopping,1.0,Cash,False
36,young_professional,2026-06-28,Hotel Booking,Travel,393.69,Cash,False
36,young_professional,2026-06-30,Uber,Transport,16.76,Cash,False
36,young_professional,2026-07-01,Steam,Entertainment,5.91,Cash,False
36,young_professional,2026-07-03,Landlord Transfer,Rent,441.0,Debit Card,False
36,young_professional,2026-07-03,McDonalds,Dining,11.39,Debit Card,False
36,young_professional,2026-07-03,Shell Gas,Transport,6.95,Credit Card,False
36,young_professional,2026-07-03,Walmart,Groceries,56.38,Credit Card,False
36,young_professional,2026-07-04,Local Cafe,Dining,18.06,Mobile Wallet,False
36,young_professional,2026-07-04,Starbucks,Dining,14.71,Credit Card,False
36,young_professional,2026-07-04,Spotify,Entertainment,4.47,Cash,False
36,young_professional,2026-07-07,Landlord Transfer,Rent,589.32,Cash,False
36,young_professional,2026-07-07,Landlord Transfer,Rent,422.47,Credit Card,False
36,young_professional,2026-07-07,Pizza Hut,Dining,15.1,Debit Card,False
36,young_professional,2026-07-08,Landlord Transfer,Rent,356.74,Cash,False
36,young_professional,2026-07-08,McDonalds,Dining,31.52,Cash,False
36,young_professional,2026-07-09,Cinema,Entertainment,7.48,Mobile Wallet,False
36,young_professional,2026-07-10,Walmart,Groceries,32.03,Cash,False
36,young_professional,2026-07-10,Zara,Shopping,78.03,Debit Card,False
36,young_professional,2026-07-12,McDonalds,Dining,32.61,Debit Card,False
36,young_professional,2026-07-12,Careem,Transport,1.0,Cash,False
36,young_professional,2026-07-13,Daraz,Shopping,36.41,Mobile Wallet,False
36,young_professional,2026-07-13,Local Cafe,Dining,22.57,Credit Card,False
36,young_professional,2026-07-16,Careem,Transport,19.63,Mobile Wallet,False
36,young_professional,2026-07-18,IKEA,Shopping,71.92,Cash,False
36,young_professional,2026-07-18,Uber,Transport,4.38,Credit Card,False
36,young_professional,2026-07-21,Landlord Transfer,Rent,447.21,Debit Card,False
36,young_professional,2026-07-23,Electric Co,Utilities,38.35,Cash,False
36,young_professional,2026-07-25,Walmart,Groceries,33.85,Credit Card,False
36,young_professional,2026-07-25,Zara,Shopping,2.92,Debit Card,False
36,young_professional,2026-07-26,Dental Care,Healthcare,8.38,Mobile Wallet,False
36,young_professional,2026-07-26,Uber,Transport,4.74,Mobile Wallet,False
36,young_professional,2026-07-26,McDonalds,Dining,23.93,Debit Card,False
36,young_professional,2026-07-27,Landlord Transfer,Rent,497.76,Credit Card,False
36,young_professional,2026-07-28,Local Mart,Groceries,38.19,Cash,False
36,young_professional,2026-07-28,Landlord Transfer,Rent,311.29,Debit Card,False
36,young_professional,2026-07-30,Shell Gas,Transport,2.51,Mobile Wallet,False
36,young_professional,2026-07-30,Starbucks,Dining,25.47,Debit Card,False
36,young_professional,2026-08-02,Cinema,Entertainment,13.97,Mobile Wallet,False
36,young_professional,2026-08-02,Steam,Entertainment,16.97,Credit Card,False
36,young_professional,2026-08-03,Pizza Hut,Dining,23.11,Mobile Wallet,False
36,young_professional,2026-08-03,Metro Card,Transport,8.35,Mobile Wallet,False
36,young_professional,2026-08-04,Pizza Hut,Dining,11.33,Cash,False
36,young_professional,2026-08-06,Careem,Transport,16.41,Debit Card,False
36,young_professional,2026-08-06,Fresh Foods,Groceries,47.89,Cash,False
36,young_professional,2026-08-07,Cinema,Entertainment,11.26,Cash,False
36,young_professional,2026-08-08,Cinema,Entertainment,12.05,Mobile Wallet,False
36,young_professional,2026-08-09,Local Mart,Groceries,28.22,Cash,False
36,young_professional,2026-08-11,Cinema,Entertainment,18.77,Debit Card,False
36,young_professional,2026-08-12,Careem,Transport,23.92,Cash,False
36,young_professional,2026-08-13,Uber,Transport,25.01,Credit Card,False
36,young_professional,2026-08-13,IKEA,Shopping,54.13,Cash,False
36,young_professional,2026-08-15,Netflix,Entertainment,1.0,Debit Card,False
36,young_professional,2026-08-16,Walmart,Groceries,58.65,Credit Card,False
36,young_professional,2026-08-16,Walmart,Groceries,21.95,Debit Card,False
36,young_professional,2026-08-17,Hotel Booking,Travel,316.63,Cash,False
36,young_professional,2026-08-19,Carrefour,Groceries,56.27,Debit Card,False
36,young_professional,2026-08-19,McDonalds,Dining,17.0,Debit Card,False
36,young_professional,2026-08-19,Carrefour,Groceries,70.47,Credit Card,False
36,young_professional,2026-08-21,Zara,Shopping,79.18,Cash,False
36,young_professional,2026-08-23,Amazon,Shopping,60.06,Debit Card,False
36,young_professional,2026-08-23,McDonalds,Dining,6.5,Cash,False
36,young_professional,2026-08-24,Shell Gas,Transport,21.35,Mobile Wallet,False
36,young_professional,2026-08-26,Airline Co,Travel,2.7,Debit Card,False
36,young_professional,2026-08-27,Steam,Entertainment,16.24,Debit Card,False
36,young_professional,2026-08-29,Landlord Transfer,Rent,494.74,Cash,False
36,young_professional,2026-08-29,Internet ISP,Utilities,50.6,Cash,False
37,high_earner,2026-03-09,IKEA,Shopping,1.0,Mobile Wallet,False
37,high_earner,2026-03-10,Airline Co,Travel,8.5,Debit Card,True
37,high_earner,2026-03-10,Landlord Transfer,Rent,410.98,Mobile Wallet,False
37,high_earner,2026-03-10,Dental Care,Healthcare,47.68,Cash,False
37,high_earner,2026-03-11,IKEA,Shopping,112.66,Debit Card,False
37,high_earner,2026-03-12,Landlord Transfer,Rent,518.31,Debit Card,False
37,high_earner,2026-03-13,Hotel Booking,Travel,80.37,Debit Card,False
37,high_earner,2026-03-13,Local Mart,Groceries,23.11,Cash,False
37,high_earner,2026-03-13,Water Board,Utilities,73.65,Credit Card,False
37,high_earner,2026-03-14,Spotify,Entertainment,14.06,Debit Card,False
37,high_earner,2026-03-14,Landlord Transfer,Rent,433.14,Debit Card,False
37,high_earner,2026-03-15,Daraz,Shopping,84.81,Credit Card,False
37,high_earner,2026-03-16,Airline Co,Travel,289.69,Debit Card,False
37,high_earner,2026-03-17,Carrefour,Groceries,29.61,Credit Card,False
37,high_earner,2026-03-17,Local Mart,Groceries,11.24,Credit Card,False
37,high_earner,2026-03-17,Airline Co,Travel,149.72,Mobile Wallet,False
37,high_earner,2026-03-17,Walmart,Groceries,38.64,Credit Card,False
37,high_earner,2026-03-18,Landlord Transfer,Rent,514.72,Mobile Wallet,False
37,high_earner,2026-03-20,Local Mart,Groceries,35.27,Mobile Wallet,False
37,high_earner,2026-03-20,Carrefour,Groceries,47.42,Debit Card,False
37,high_earner,2026-03-22,IKEA,Shopping,113.21,Cash,False
37,high_earner,2026-03-22,Amazon,Shopping,48.54,Debit Card,False
37,high_earner,2026-03-22,Dental Care,Healthcare,11.21,Mobile Wallet,False
37,high_earner,2026-03-24,Amazon,Shopping,64.79,Mobile Wallet,False
37,high_earner,2026-03-24,Landlord Transfer,Rent,542.53,Debit Card,False
37,high_earner,2026-03-24,Landlord Transfer,Rent,550.79,Mobile Wallet,False
37,high_earner,2026-03-27,IKEA,Shopping,59.52,Cash,False
37,high_earner,2026-03-27,Zara,Shopping,76.11,Cash,False
37,high_earner,2026-03-27,Landlord Transfer,Rent,521.7,Mobile Wallet,False
37,high_earner,2026-03-27,Daraz,Shopping,1.0,Mobile Wallet,False
37,high_earner,2026-03-28,Landlord Transfer,Rent,544.38,Credit Card,False
37,high_earner,2026-03-29,Zara,Shopping,131.6,Debit Card,False
37,high_earner,2026-03-31,Amazon,Shopping,48.95,Mobile Wallet,False
37,high_earner,2026-04-01,Hotel Booking,Travel,355.33,Debit Card,False
37,high_earner,2026-04-02,Landlord Transfer,Rent,523.27,Mobile Wallet,False
37,high_earner,2026-04-02,Pharmacy,Healthcare,20.14,Debit Card,False
37,high_earner,2026-04-03,Landlord Transfer,Rent,539.23,Credit Card,False
37,high_earner,2026-04-04,Local Cafe,Dining,19.4,Debit Card,False
37,high_earner,2026-04-04,Airline Co,Travel,178.92,Mobile Wallet,False
37,high_earner,2026-04-05,AirBnB,Travel,358.16,Debit Card,False
37,high_earner,2026-04-05,Airline Co,Travel,1.0,Mobile Wallet,False
37,high_earner,2026-04-07,Starbucks,Dining,6.82,Debit Card,False
37,high_earner,2026-04-07,McDonalds,Dining,16.81,Cash,False
37,high_earner,2026-04-07,Starbucks,Dining,18.09,Debit Card,False
37,high_earner,2026-04-08,Starbucks,Dining,18.78,Debit Card,False
37,high_earner,2026-04-08,Landlord Transfer,Rent,313.15,Debit Card,False
37,high_earner,2026-04-08,Landlord Transfer,Rent,428.67,Mobile Wallet,False
37,high_earner,2026-04-08,Cinema,Entertainment,7.36,Credit Card,False
37,high_earner,2026-04-09,Zara,Shopping,20.43,Debit Card,False
37,high_earner,2026-04-10,Spotify,Entertainment,21.53,Debit Card,False
37,high_earner,2026-04-11,Landlord Transfer,Rent,558.99,Cash,False
37,high_earner,2026-04-15,Local Mart,Groceries,55.0,Debit Card,False
37,high_earner,2026-04-16,Starbucks,Dining,33.63,Cash,False
37,high_earner,2026-04-16,Cinema,Entertainment,15.68,Cash,False
37,high_earner,2026-04-17,Gas Company,Utilities,50.58,Credit Card,False
37,high_earner,2026-04-17,Hotel Booking,Travel,525.48,Mobile Wallet,False
37,high_earner,2026-04-19,IKEA,Shopping,41.43,Debit Card,False
37,high_earner,2026-04-21,Daraz,Shopping,50.58,Mobile Wallet,False
37,high_earner,2026-04-21,Internet ISP,Utilities,78.36,Debit Card,False
37,high_earner,2026-04-22,Amazon,Shopping,138.24,Cash,False
37,high_earner,2026-04-22,Landlord Transfer,Rent,616.77,Cash,False
37,high_earner,2026-04-22,IKEA,Shopping,71.4,Credit Card,False
37,high_earner,2026-04-23,Spotify,Entertainment,26.51,Mobile Wallet,False
37,high_earner,2026-04-23,Dental Care,Healthcare,28.08,Credit Card,False
37,high_earner,2026-04-25,Clinic,Healthcare,1.0,Debit Card,False
37,high_earner,2026-04-26,IKEA,Shopping,53.52,Credit Card,False
37,high_earner,2026-04-26,Daraz,Shopping,54.15,Credit Card,False
37,high_earner,2026-04-27,Internet ISP,Utilities,73.86,Debit Card,False
37,high_earner,2026-04-27,IKEA,Shopping,67.66,Mobile Wallet,False
37,high_earner,2026-04-28,Pharmacy,Healthcare,38.9,Debit Card,False
37,high_earner,2026-04-29,Hotel Booking,Travel,440.93,Cash,False
37,high_earner,2026-05-03,Carrefour,Groceries,12.12,Debit Card,False
37,high_earner,2026-05-04,Landlord Transfer,Rent,401.99,Debit Card,False
37,high_earner,2026-05-05,Netflix,Entertainment,7.53,Credit Card,False
37,high_earner,2026-05-05,Daraz,Shopping,36.82,Cash,False
37,high_earner,2026-05-06,Fresh Foods,Groceries,48.99,Credit Card,False
37,high_earner,2026-05-06,Starbucks,Dining,4.83,Debit Card,False
37,high_earner,2026-05-07,Airline Co,Travel,1.0,Credit Card,False
37,high_earner,2026-05-07,Internet ISP,Utilities,81.99,Mobile Wallet,False
37,high_earner,2026-05-07,Landlord Transfer,Rent,480.45,Mobile Wallet,False
37,high_earner,2026-05-07,Hotel Booking,Travel,246.86,Debit Card,False
37,high_earner,2026-05-07,AirBnB,Travel,88.82,Cash,False
37,high_earner,2026-05-11,Cinema,Entertainment,30.97,Debit Card,False
37,high_earner,2026-05-11,Starbucks,Dining,32.58,Mobile Wallet,False
37,high_earner,2026-05-13,Landlord Transfer,Rent,445.18,Credit Card,False
37,high_earner,2026-05-13,Daraz,Shopping,145.51,Credit Card,False
37,high_earner,2026-05-13,Internet ISP,Utilities,57.15,Cash,False
37,high_earner,2026-05-14,Starbucks,Dining,8.38,Mobile Wallet,False
37,high_earner,2026-05-14,McDonalds,Dining,33.48,Cash,False
37,high_earner,2026-05-16,Airline Co,Travel,120.71,Mobile Wallet,False
37,high_earner,2026-05-17,Walmart,Groceries,64.94,Cash,False
37,high_earner,2026-05-17,Landlord Transfer,Rent,501.74,Debit Card,False
37,high_earner,2026-05-17,McDonalds,Dining,26.07,Credit Card,False
37,high_earner,2026-05-17,Airline Co,Travel,443.72,Debit Card,False
37,high_earner,2026-05-17,Zara,Shopping,22.52,Credit Card,False
37,high_earner,2026-05-20,Electric Co,Utilities,22.37,Cash,False
37,high_earner,2026-05-20,Landlord Transfer,Rent,407.91,Mobile Wallet,False
37,high_earner,2026-05-20,Hotel Booking,Travel,340.99,Debit Card,False
37,high_earner,2026-05-20,Landlord Transfer,Rent,491.09,Debit Card,False
37,high_earner,2026-05-20,Airline Co,Travel,1.0,Mobile Wallet,False
37,high_earner,2026-05-21,IKEA,Shopping,1.0,Credit Card,False
37,high_earner,2026-05-21,Carrefour,Groceries,38.99,Mobile Wallet,False
37,high_earner,2026-05-21,Netflix,Entertainment,11.92,Credit Card,False
37,high_earner,2026-05-24,Starbucks,Dining,30.74,Mobile Wallet,False
37,high_earner,2026-05-29,Amazon,Shopping,1.0,Debit Card,False
37,high_earner,2026-05-30,Daraz,Shopping,26.92,Credit Card,False
37,high_earner,2026-05-31,Airline Co,Travel,122.37,Debit Card,False
37,high_earner,2026-06-02,Walmart,Groceries,13.63,Mobile Wallet,False
37,high_earner,2026-06-02,Hotel Booking,Travel,120.5,Mobile Wallet,False
37,high_earner,2026-06-03,Spotify,Entertainment,6.87,Credit Card,False
37,high_earner,2026-06-06,Netflix,Entertainment,13.4,Credit Card,False
37,high_earner,2026-06-08,Airline Co,Travel,1.0,Credit Card,False
37,high_earner,2026-06-10,Landlord Transfer,Rent,669.8,Mobile Wallet,False
37,high_earner,2026-06-14,Amazon,Shopping,8.72,Debit Card,False
37,high_earner,2026-06-14,Airline Co,Travel,132.15,Credit Card,False
37,high_earner,2026-06-15,Amazon,Shopping,66.71,Credit Card,False
37,high_earner,2026-06-20,Hotel Booking,Travel,1.0,Debit Card,False
37,high_earner,2026-06-21,Pizza Hut,Dining,12.39,Mobile Wallet,False
37,high_earner,2026-06-21,Landlord Transfer,Rent,490.76,Debit Card,False
37,high_earner,2026-06-22,Daraz,Shopping,93.49,Credit Card,False
37,high_earner,2026-06-22,Zara,Shopping,34.92,Debit Card,False
37,high_earner,2026-06-22,Local Cafe,Dining,4.16,Mobile Wallet,False
37,high_earner,2026-06-22,Hotel Booking,Travel,58.21,Debit Card,False
37,high_earner,2026-06-24,Walmart,Groceries,40.18,Debit Card,False
37,high_earner,2026-06-26,Gas Company,Utilities,72.32,Cash,False
37,high_earner,2026-06-26,AirBnB,Travel,24.24,Credit Card,False
37,high_earner,2026-06-28,Airline Co,Travel,223.38,Cash,False
37,high_earner,2026-06-28,Carrefour,Groceries,11.82,Credit Card,False
37,high_earner,2026-06-29,Airline Co,Travel,482.71,Cash,False
37,high_earner,2026-06-29,Pharmacy,Healthcare,19.71,Mobile Wallet,False
37,high_earner,2026-06-29,Daraz,Shopping,27.57,Cash,False
37,high_earner,2026-06-29,Netflix,Entertainment,10.67,Cash,False
37,high_earner,2026-06-30,Daraz,Shopping,67.98,Debit Card,False
37,high_earner,2026-06-30,Internet ISP,Utilities,51.89,Mobile Wallet,False
37,high_earner,2026-07-01,Spotify,Entertainment,1.0,Credit Card,False
37,high_earner,2026-07-01,Clinic,Healthcare,62.11,Cash,False
37,high_earner,2026-07-01,Zara,Shopping,26.71,Mobile Wallet,False
37,high_earner,2026-07-02,McDonalds,Dining,10.6,Credit Card,False
37,high_earner,2026-07-03,Airline Co,Travel,78.11,Cash,False
37,high_earner,2026-07-04,Landlord Transfer,Rent,840.97,Mobile Wallet,False
37,high_earner,2026-07-04,Amazon,Shopping,90.95,Credit Card,False
37,high_earner,2026-07-05,Spotify,Entertainment,6.45,Mobile Wallet,False
37,high_earner,2026-07-12,Amazon,Shopping,108.44,Debit Card,False
37,high_earner,2026-07-12,Pizza Hut,Dining,1.0,Debit Card,False
37,high_earner,2026-07-12,Landlord Transfer,Rent,510.16,Cash,False
37,high_earner,2026-07-13,Landlord Transfer,Rent,735.19,Cash,False
37,high_earner,2026-07-14,Hotel Booking,Travel,345.98,Cash,False
37,high_earner,2026-07-14,Landlord Transfer,Rent,378.37,Debit Card,False
37,high_earner,2026-07-16,Netflix,Entertainment,29.28,Cash,False
37,high_earner,2026-07-17,McDonalds,Dining,34.91,Debit Card,False
37,high_earner,2026-07-17,Airline Co,Travel,83.33,Debit Card,False
37,high_earner,2026-07-19,Local Cafe,Dining,45.21,Credit Card,False
37,high_earner,2026-07-20,Gas Company,Utilities,69.06,Credit Card,False
37,high_earner,2026-07-22,Hotel Booking,Travel,136.01,Debit Card,False
37,high_earner,2026-07-22,Hotel Booking,Travel,59.6,Debit Card,False
37,high_earner,2026-07-23,Landlord Transfer,Rent,364.61,Cash,False
37,high_earner,2026-07-24,Amazon,Shopping,46.65,Debit Card,False
37,high_earner,2026-07-26,McDonalds,Dining,17.7,Mobile Wallet,False
37,high_earner,2026-07-26,Landlord Transfer,Rent,634.54,Mobile Wallet,False
37,high_earner,2026-07-27,Hotel Booking,Travel,114.72,Credit Card,False
37,high_earner,2026-07-28,Landlord Transfer,Rent,409.83,Debit Card,False
37,high_earner,2026-07-28,Airline Co,Travel,531.26,Debit Card,False
37,high_earner,2026-07-30,Zara,Shopping,100.13,Credit Card,False
37,high_earner,2026-07-31,Pizza Hut,Dining,18.7,Cash,False
37,high_earner,2026-07-31,Zara,Shopping,1.0,Debit Card,False
37,high_earner,2026-07-31,Walmart,Groceries,58.1,Debit Card,False
37,high_earner,2026-08-02,Zara,Shopping,26.81,Credit Card,False
37,high_earner,2026-08-03,Daraz,Shopping,54.56,Credit Card,False
37,high_earner,2026-08-03,McDonalds,Dining,28.03,Credit Card,False
37,high_earner,2026-08-03,AirBnB,Travel,270.11,Cash,False
37,high_earner,2026-08-05,IKEA,Shopping,19.87,Mobile Wallet,False
37,high_earner,2026-08-05,IKEA,Shopping,115.54,Cash,False
37,high_earner,2026-08-06,Dental Care,Healthcare,34.06,Cash,False
37,high_earner,2026-08-08,Amazon,Shopping,43.84,Cash,False
37,high_earner,2026-08-08,Local Cafe,Dining,18.49,Cash,False
